## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\manybabies1_longerelmo\mb-s12-[a1ee291d-315f-481b-b96f-6911144c54fe]\mb-s12-eye_data.idf
## Date:	15.09.2016 12:38:16
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	9787                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	mb-s12                                                                                                                                                                                                                                                          
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1024	768
## Calibration Point 0:	Position(51;38)
## Calibration Point 1:	Position(973;730)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044602-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
10435391254	SMP	1	1068.78	491.57	880.90	492.09	15.15	15.15	4.69	16.15	16.15	4.86	1067.51	493.33	1070.60	493.28	881.24	493.65	884.64	493.70	663.54	388.29	644.70	415.23	0	1	1	2	-1	-1	90.67	87.95	1041.78	146.29	84.44	1001.66	-0.07	0.03	-1.00	-0.01	0.02	-1.00	0	 -1	
10435424646	SMP	1	1072.46	490.19	884.30	491.01	15.10	15.10	4.70	16.02	16.02	4.86	1071.40	491.87	1074.48	491.81	884.55	493.03	887.95	493.00	680.36	406.12	639.66	347.25	0	1	1	2	-1	-1	89.32	88.37	1041.07	145.04	84.53	1000.28	-0.05	0.03	-1.00	-0.02	0.05	-1.00	0	 -1	
10435457901	SMP	1	1076.80	488.32	888.35	489.73	15.42	15.42	4.73	16.17	16.17	4.87	1075.59	490.07	1078.75	489.98	888.60	491.67	891.93	491.72	678.10	401.52	636.02	349.18	0	1	1	2	-1	-1	87.54	88.58	1036.49	143.89	85.03	1001.15	-0.06	0.03	-1.00	-0.02	0.04	-1.00	0	 -1	
10435491268	SMP	1	1081.37	486.34	892.34	488.40	15.18	15.18	4.72	16.10	16.10	4.88	1079.97	488.03	1083.37	488.08	892.58	490.28	895.92	490.24	673.48	403.86	633.97	366.92	0	1	1	2	-1	-1	85.01	88.14	1023.86	142.56	85.44	1000.66	-0.06	0.03	-1.00	-0.02	0.04	-1.00	0	 -1	
10435524567	SMP	1	1086.02	484.17	896.85	487.00	15.57	15.57	4.74	16.16	16.16	4.88	1084.58	485.59	1087.88	485.61	896.93	488.80	900.28	488.90	667.51	450.05	626.46	371.83	0	1	1	2	-1	-1	83.58	88.99	1024.48	141.18	85.89	1000.67	-0.07	0.01	-1.00	-0.03	0.03	-1.00	0	 -1	
10435557908	SMP	1	1090.32	481.55	901.07	485.50	15.41	15.41	4.74	16.09	16.09	4.88	1088.99	483.32	1092.36	483.34	901.17	487.45	904.64	487.33	669.64	407.00	625.51	374.12	0	1	1	2	-1	-1	81.61	89.15	1017.89	139.22	85.99	996.45	-0.06	0.03	-1.00	-0.02	0.04	-1.00	0	 -1	
10435591239	SMP	1	1094.71	479.34	905.28	484.12	15.62	15.62	4.76	15.84	15.84	4.87	1093.31	480.70	1096.47	480.73	905.36	486.16	908.76	486.08	664.00	472.52	621.97	365.52	0	1	1	2	-1	-1	81.01	90.85	1027.52	137.89	86.38	996.28	-0.07	0.00	-1.00	-0.02	0.04	-1.00	0	 -1	
10435624556	SMP	1	1098.91	477.49	909.43	483.25	15.51	15.51	4.77	16.00	16.00	4.86	1097.54	479.23	1100.73	479.10	909.54	485.16	912.94	485.10	663.18	422.63	620.91	380.36	0	1	1	2	-1	-1	79.50	91.21	1025.90	136.50	86.64	995.78	-0.06	0.02	-1.00	-0.02	0.03	-1.00	0	 -1	
10435657893	SMP	1	1102.77	475.93	913.03	481.89	15.42	15.42	4.77	15.97	15.97	4.85	1101.41	477.61	1104.59	477.57	913.34	483.87	916.72	483.90	662.19	427.20	625.10	375.28	0	1	1	2	-1	-1	78.23	91.71	1025.82	135.25	87.01	995.41	-0.06	0.02	-1.00	0.00	0.04	-1.00	0	 -1	
10435691252	SMP	1	1105.79	475.19	916.12	481.02	15.30	15.30	4.76	15.81	15.81	4.84	1104.43	476.59	1107.73	476.56	916.34	482.98	919.76	482.99	662.53	475.90	624.54	378.49	0	1	1	2	-1	-1	76.78	91.51	1019.87	134.10	87.16	993.97	-0.05	0.00	-1.00	-0.01	0.04	-1.00	0	 -1	
10435724614	SMP	1	1106.75	474.13	917.11	480.33	15.61	15.61	4.77	15.80	15.80	4.82	1105.40	475.62	1108.68	475.57	917.20	482.34	920.66	482.20	662.32	467.54	622.26	380.71	0	1	1	2	-1	-1	76.44	91.79	1019.45	133.55	87.21	991.96	-0.05	0.01	-1.00	-0.02	0.04	-1.00	0	 -1	
10435758031	SMP	1	1106.67	473.77	917.05	480.78	15.39	15.39	4.76	15.75	15.75	4.81	1105.39	475.48	1108.66	475.41	917.19	482.60	920.76	482.73	663.88	441.94	621.75	381.48	0	1	1	2	-1	-1	76.36	91.74	1018.35	132.90	86.67	987.24	-0.05	0.02	-1.00	-0.01	0.03	-1.00	0	 -1	
10436267887	MSG	1	# Message: c6a5eec8762dce667a35484107b1d208.avi
10436291216	SMP	1	1157.55	467.90	964.57	477.75	15.35	15.35	4.54	15.90	15.90	4.71	1156.58	468.32	1160.25	468.32	965.37	478.28	968.92	478.14	715.16	763.21	696.83	659.40	0	1	1	2	-1	-1	56.75	89.28	966.88	116.44	87.04	975.69	0.00	-0.07	-1.00	0.05	-0.06	-1.00	0	 -1	
10436324505	SMP	1	1165.51	462.18	971.56	472.28	15.79	15.79	4.55	15.95	15.95	4.72	1164.52	462.52	1168.23	462.51	972.54	472.92	976.04	472.96	716.36	767.09	702.74	653.64	0	1	1	2	-1	-1	54.11	90.73	963.35	114.28	88.70	976.06	0.00	-0.07	-1.00	0.06	-0.05	-1.00	0	 -1	
10436357827	SMP	1	1172.11	457.58	977.89	468.27	15.89	15.89	4.56	16.65	16.65	4.75	1171.54	457.45	1175.32	457.37	979.32	468.11	982.90	468.05	0.00	0.00	744.75	802.29	0	1	1	2	-1	-1	51.71	91.86	958.80	111.86	89.96	973.41	0.03	-0.11	-0.99	0.09	-0.10	-0.99	0	 -1	
10436391183	SMP	1	1180.18	452.41	985.23	463.50	15.81	15.81	4.56	16.63	16.63	4.78	1179.54	452.43	1183.32	452.35	986.39	463.40	990.02	463.32	0.00	0.00	725.62	797.41	0	1	1	2	-1	-1	49.14	93.13	956.19	109.37	91.17	970.77	0.03	-0.10	-0.99	0.08	-0.10	-0.99	0	 -1	
10436424486	SMP	1	1189.72	449.27	993.64	460.56	15.93	15.93	4.57	16.35	16.35	4.78	1189.08	449.25	1192.67	449.30	994.85	460.49	998.62	460.39	0.00	0.00	738.90	794.90	0	1	1	2	-1	-1	46.53	94.58	961.34	106.10	91.51	964.88	0.02	-0.10	-0.99	0.09	-0.10	-0.99	0	 -1	
10436457820	SMP	1	1201.22	447.42	1003.88	458.33	16.26	16.26	4.59	16.47	16.47	4.78	1200.37	447.39	1204.08	447.35	1005.14	458.47	1008.85	458.40	0.00	0.00	744.40	754.77	0	1	1	2	-1	-1	42.87	94.72	956.86	102.84	92.02	963.74	0.02	-0.10	-0.99	0.09	-0.09	-0.99	0	 -1	
10436491163	SMP	1	1213.96	446.04	1015.66	456.93	16.56	16.56	4.63	16.68	16.68	4.80	1213.39	445.78	1217.06	445.80	1017.13	456.98	1020.80	456.97	0.00	0.00	761.37	766.00	0	1	1	2	-1	-1	38.92	95.20	956.94	99.08	92.37	962.77	0.04	-0.11	-0.99	0.11	-0.09	-0.99	0	 -1	
10436524523	SMP	1	1227.97	444.74	1028.49	455.86	16.51	16.51	4.65	16.75	16.75	4.81	1227.35	444.53	1231.06	444.56	1029.85	455.82	1033.64	455.88	0.00	0.00	761.90	772.70	0	1	1	2	-1	-1	34.63	95.44	955.51	94.66	92.21	957.51	0.04	-0.11	-0.99	0.11	-0.10	-0.99	0	 -1	
10436557837	SMP	1	1241.61	443.46	1041.48	454.81	16.78	16.78	4.68	17.15	17.15	4.83	1241.07	443.32	1244.92	443.28	1042.74	454.96	1046.52	454.95	0.00	0.00	758.23	751.80	0	1	1	2	-1	-1	30.30	95.35	950.83	90.51	92.24	955.07	0.05	-0.11	-0.99	0.10	-0.09	-0.99	0	 -1	
10436591147	SMP	1	1255.97	441.69	1054.96	453.44	16.91	16.91	4.71	17.04	17.04	4.85	1255.24	441.62	1259.06	441.58	1056.22	453.71	1060.01	453.72	0.00	0.00	759.91	729.80	0	1	1	2	-1	-1	25.99	95.69	949.18	86.18	92.35	952.26	0.05	-0.11	-0.99	0.11	-0.08	-0.99	0	 -1	
10436624467	SMP	1	1274.30	437.09	1073.81	448.19	17.14	17.14	4.74	17.43	17.43	4.87	1271.50	438.86	1275.27	438.85	1073.01	450.44	1076.91	450.39	521.96	470.15	513.56	368.97	0	1	1	2	-1	-1	21.10	96.49	948.84	80.55	92.72	945.93	-0.08	0.01	-1.00	-0.01	0.04	-1.00	0	 -1	
10436657796	SMP	1	1288.11	434.17	1086.48	444.45	17.50	17.50	4.79	17.64	17.64	4.91	1285.46	435.95	1289.30	435.91	1085.66	446.70	1089.47	446.76	522.10	471.75	508.58	363.63	0	1	1	2	-1	-1	16.84	97.12	946.42	76.80	93.86	946.27	-0.06	0.01	-1.00	-0.01	0.04	-1.00	0	 -1	
10436691133	SMP	1	1300.58	429.51	1098.30	438.50	17.31	17.31	4.81	17.81	17.81	4.94	1297.89	431.43	1301.84	431.39	1097.52	440.69	1101.41	440.73	517.63	460.85	509.73	366.72	0	1	1	2	-1	-1	13.03	97.96	941.49	72.89	95.23	941.97	-0.06	0.01	-1.00	-0.01	0.03	-1.00	0	 -1	
10436724452	SMP	1	1309.69	427.24	1106.79	434.92	17.45	17.45	4.83	17.85	17.85	4.95	1307.01	429.00	1311.04	428.97	1105.86	437.16	1109.91	437.10	517.95	469.93	507.85	370.59	0	1	1	2	-1	-1	10.22	98.01	935.05	69.72	95.40	933.11	-0.05	0.00	-1.00	-0.01	0.03	-1.00	0	 -1	
10436757853	SMP	1	1317.27	427.13	1113.82	433.85	17.50	17.50	4.85	17.87	17.87	4.97	1314.57	429.03	1318.59	428.96	1113.03	436.30	1116.99	436.22	518.44	466.66	509.17	364.00	0	1	1	2	-1	-1	7.95	97.67	931.81	67.62	95.67	933.30	-0.05	0.01	-1.00	0.00	0.04	-1.00	0	 -1	
10436791208	SMP	1	1324.15	427.85	1120.23	434.09	17.67	17.67	4.87	18.02	18.02	4.99	1321.45	429.74	1325.40	429.62	1119.29	436.45	1123.22	436.35	518.78	467.38	505.87	364.98	0	1	1	2	-1	-1	5.93	97.48	931.92	65.69	95.50	932.07	-0.05	0.01	-1.00	-0.01	0.04	-1.00	0	 -1	
10436824436	SMP	1	1329.41	431.20	1124.72	436.86	17.70	17.70	4.88	17.98	17.98	5.00	1326.53	433.08	1330.51	433.12	1123.80	439.33	1127.80	439.26	514.88	465.24	505.06	360.78	0	1	1	2	-1	-1	4.41	96.12	928.55	64.05	94.22	927.81	-0.06	0.01	-1.00	0.00	0.05	-1.00	0	 -1	
10436857784	SMP	1	1337.37	419.03	1132.39	424.16	17.94	17.94	4.91	18.00	18.00	5.00	1334.54	420.83	1338.53	420.92	1131.49	426.47	1135.62	426.25	514.28	466.38	505.59	369.04	0	1	1	2	-1	-1	2.05	99.49	926.47	61.27	97.23	920.35	-0.05	0.00	-1.00	0.00	0.03	-1.00	0	 -1	
10436891136	SMP	1	1342.24	420.56	1137.03	425.53	17.86	17.86	4.92	18.26	18.26	5.02	1339.38	422.44	1343.48	422.42	1136.07	427.84	1140.04	427.88	514.15	466.53	503.50	366.00	0	1	1	2	-1	-1	0.60	98.45	921.00	60.17	97.14	923.63	-0.05	0.00	-1.00	0.00	0.03	-1.00	0	 -1	
10436924427	SMP	1	1337.92	432.28	1132.44	436.76	17.93	17.93	4.93	18.22	18.22	5.03	1335.23	434.26	1339.33	434.26	1131.52	438.89	1135.53	438.93	517.21	463.89	503.03	373.56	0	1	1	2	-1	-1	1.81	94.69	918.07	61.32	93.63	920.92	-0.04	0.01	-1.00	0.00	0.03	-1.00	0	 -1	
10436957773	SMP	1	1354.37	428.76	1148.70	431.73	17.82	17.82	4.94	18.47	18.47	5.05	1350.40	430.11	1354.15	430.14	1147.08	433.84	1150.86	433.82	355.48	520.64	433.24	377.07	0	1	1	2	-1	-1	-2.59	97.22	930.76	57.24	95.83	927.90	-0.12	-0.02	-0.99	-0.04	0.02	-1.00	0	 -1	
10436991094	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
10437024445	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
10437057855	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
10437091102	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
10437124425	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	 -1	
10437157746	SMP	1	0.00	0.00	1173.33	434.63	0.00	0.00	0.00	17.79	17.79	5.03	0.00	0.00	0.00	0.00	1169.86	434.93	1173.87	434.81	0.00	0.00	182.10	721.09	0	0	1	1	-1	-1	0.00	0.00	0.00	50.09	94.75	920.34	0.00	0.00	0.00	-0.14	-0.09	-0.99	0	 -1	
10437191100	SMP	1	1386.59	437.20	1179.76	432.57	17.79	17.79	4.94	18.04	18.04	5.03	1381.35	437.03	1385.27	437.12	1176.44	433.00	1180.45	433.05	0.00	0.00	193.57	698.42	0	1	1	2	-1	-1	-11.65	94.38	923.03	48.11	95.17	919.15	-0.18	-0.11	-0.98	-0.13	-0.08	-0.99	0	 -1	
10437224391	SMP	1	1387.27	438.61	1180.09	432.60	17.66	17.66	4.93	18.35	18.35	5.04	1381.87	438.28	1385.81	438.37	1176.57	433.14	1180.66	433.20	0.00	0.00	190.26	681.19	0	1	1	2	-1	-1	-11.80	93.92	922.14	47.88	94.78	915.81	-0.19	-0.12	-0.97	-0.14	-0.07	-0.99	0	 -1	
10437257749	SMP	1	1383.93	437.70	1176.46	430.70	18.22	18.22	4.96	18.25	18.25	5.04	1378.57	437.86	1382.49	437.82	1172.95	431.47	1177.01	431.49	194.13	807.84	189.63	652.95	0	1	1	2	-1	-1	-10.83	94.06	922.12	48.89	95.18	914.97	-0.19	-0.09	-0.98	-0.14	-0.06	-0.99	0	 -1	
10437291111	SMP	1	1388.08	438.47	1180.52	429.84	17.90	17.90	4.96	18.07	18.07	5.03	1382.73	438.50	1386.57	438.52	1177.00	430.53	1181.03	430.63	190.95	819.27	188.67	649.69	0	1	1	2	-1	-1	-12.07	94.12	924.64	47.70	95.39	914.48	-0.19	-0.10	-0.98	-0.14	-0.06	-0.99	0	 -1	
10437324406	SMP	1	1381.34	437.58	1173.83	427.41	17.95	17.95	4.97	18.23	18.23	5.03	1376.11	437.51	1380.14	437.50	1170.16	428.09	1174.31	428.10	0.00	0.00	185.97	651.25	0	1	1	2	-1	-1	-10.10	93.93	919.81	49.48	95.76	911.14	-0.18	-0.10	-0.98	-0.15	-0.06	-0.99	0	 -1	
10437357902	SMP	1	1378.92	440.08	1171.43	429.27	17.96	17.96	4.97	18.35	18.35	5.03	1373.65	440.06	1377.56	440.18	1167.86	429.94	1171.97	430.01	195.43	822.40	186.15	649.32	0	1	1	2	-1	-1	-9.39	93.40	922.14	50.11	95.12	910.25	-0.19	-0.10	-0.98	-0.14	-0.06	-0.99	0	 -1	
10437391100	SMP	1	1367.18	441.44	1159.93	430.27	17.88	17.88	4.97	18.38	18.38	5.03	1361.98	441.30	1365.92	441.45	1156.43	430.95	1160.53	430.97	0.00	0.00	187.35	649.45	0	1	1	2	-1	-1	-5.97	92.95	921.31	53.35	94.74	909.29	-0.19	-0.10	-0.98	-0.14	-0.06	-0.99	0	 -1	
10437424401	SMP	1	1360.29	443.50	1153.43	431.92	17.94	17.94	4.97	18.24	18.24	5.03	1355.09	443.47	1359.09	443.44	1149.99	432.50	1154.02	432.52	0.00	0.00	188.32	654.50	0	1	1	2	-1	-1	-3.97	92.23	920.20	55.27	94.38	910.13	-0.19	-0.10	-0.98	-0.14	-0.07	-0.99	0	 -1	
10437457725	SMP	1	1352.84	444.36	1146.44	432.58	18.01	18.01	4.98	18.49	18.49	5.04	1347.58	444.31	1351.46	444.46	1142.91	433.27	1146.99	433.27	196.71	824.65	188.19	650.07	0	1	1	2	-1	-1	-1.76	92.23	922.88	57.21	94.01	908.62	-0.20	-0.10	-0.98	-0.15	-0.06	-0.99	0	 -1	
10437491055	SMP	1	1341.27	447.17	1135.86	435.60	18.13	18.13	4.99	18.42	18.42	5.04	1336.48	447.65	1340.48	447.63	1132.71	436.57	1136.83	436.54	245.46	766.86	199.11	636.56	0	1	1	2	-1	-1	1.47	91.10	921.11	60.05	92.91	907.19	-0.17	-0.07	-0.98	-0.13	-0.05	-0.99	0	 -1	
10437524368	SMP	1	1332.78	451.11	1127.89	439.73	18.12	18.12	4.99	18.50	18.50	5.04	1327.82	451.60	1331.80	451.58	1124.81	440.73	1128.86	440.80	230.14	754.35	209.49	622.76	0	1	1	2	-1	-1	4.00	89.94	921.12	62.36	91.74	907.63	-0.18	-0.07	-0.98	-0.13	-0.04	-0.99	0	 -1	
10437557792	SMP	1	1321.80	453.65	1117.71	442.26	18.34	18.34	5.01	18.42	18.42	5.04	1316.84	454.18	1320.81	454.22	1114.62	443.27	1118.72	443.28	233.82	740.45	217.08	618.14	0	1	1	2	-1	-1	7.21	89.19	921.21	65.23	90.95	906.89	-0.19	-0.06	-0.98	-0.13	-0.04	-0.99	0	 -1	
10437591071	SMP	1	1316.81	455.13	1113.38	443.70	18.17	18.17	5.02	18.32	18.32	5.04	1311.86	455.56	1315.67	455.59	1110.49	444.63	1114.46	444.79	229.38	748.77	232.56	613.00	0	1	1	2	-1	-1	8.72	89.14	924.84	66.56	90.70	908.53	-0.19	-0.07	-0.98	-0.12	-0.04	-0.99	0	 -1	
10437624358	SMP	1	1309.58	456.22	1107.06	445.05	17.90	17.90	5.01	18.40	18.40	5.05	1304.77	456.64	1308.63	456.67	1104.20	446.05	1108.05	446.09	242.04	749.43	236.14	607.01	0	1	1	2	-1	-1	10.79	88.84	925.05	68.69	90.70	912.53	-0.18	-0.07	-0.98	-0.13	-0.04	-0.99	0	 -1	
10437657701	SMP	1	1304.85	459.02	1103.09	448.11	18.10	18.10	5.02	18.27	18.27	5.05	1300.17	459.51	1304.03	459.55	1100.34	449.29	1104.16	449.25	252.23	742.11	245.81	592.05	0	1	1	2	-1	-1	12.16	88.10	926.11	70.02	90.04	915.22	-0.18	-0.06	-0.98	-0.12	-0.03	-0.99	0	 -1	
10437691067	SMP	1	1300.72	461.14	1099.78	450.18	18.04	18.04	5.03	18.35	18.35	5.05	1295.99	461.58	1299.70	461.65	1096.94	451.33	1100.90	451.21	245.36	742.89	248.54	591.48	0	1	1	2	-1	-1	13.46	87.86	930.04	70.81	89.25	913.02	-0.19	-0.06	-0.98	-0.13	-0.03	-0.99	0	 -1	
10437724351	SMP	1	1299.24	462.69	1099.08	451.00	17.82	17.82	5.02	18.22	18.22	5.05	1294.54	463.17	1298.33	463.23	1096.32	451.92	1100.15	451.98	251.75	738.35	251.44	595.79	0	1	1	2	-1	-1	13.88	87.41	930.26	71.46	89.61	918.76	-0.18	-0.06	-0.98	-0.13	-0.04	-0.99	0	 -1	
10437757827	SMP	1	1298.92	462.97	1099.73	450.87	17.63	17.63	5.01	18.19	18.19	5.05	1294.32	463.49	1298.03	463.50	1097.00	451.55	1100.92	451.73	255.56	736.03	256.45	607.33	0	1	1	2	-1	-1	14.03	87.74	934.63	71.14	89.57	917.47	-0.18	-0.06	-0.98	-0.12	-0.05	-0.99	0	 -1	
